"BehaviorSpace results (NetLogo 5.3.1)"
"Amsterdam_v6.3.nlogo"
"red fixed buses with green/yellow flex buses 2"
"03/31/2018 23:04:24:320 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","40","0","30"
"[run number]","green_bus_ratio","red_bus_ratio","fixed_bus_size","yellow_bus_ratio","[step]","average_travelling_time","final_average_travelling_time","average_travelling_time_remaining","expenses","number_of_messages","count buses","total_flexbus","total_fixedbus","total_idle"
"2","2","10","150","2.5","369","114.71621621621621","114.71621621621621","275","103284","590","11","1","7","3"
"3","2","10","150","3","393","124.9054054054054","124.9054054054054","346","103504","559","11","1","7","3"
"2","2","10","150","2.5","370","114.71621621621621","114.71621621621621","275","103293","590","11","1","7","3"
"1","2","10","150","2","349","115.77027027027027","115.77027027027027","320","94933.5","464","11","1","7","3"
"3","2","10","150","3","394","124.9054054054054","124.9054054054054","346","103513","559","11","1","7","3"
"3","2","10","150","3","395","124.9054054054054","124.9054054054054","346","103522","559","11","1","7","3"
"1","2","10","150","2","350","115.77027027027027","115.77027027027027","320","94942","464","11","1","7","3"
"2","2","10","150","2.5","371","114.71621621621621","114.71621621621621","275","103302","590","11","1","7","3"
"3","2","10","150","3","396","124.9054054054054","124.9054054054054","346","103531","559","11","1","7","3"
"2","2","10","150","2.5","372","114.71621621621621","114.71621621621621","275","103311","590","11","1","7","3"
"1","2","10","150","2","351","115.77027027027027","115.77027027027027","320","94950.5","464","11","1","7","3"
"3","2","10","150","3","397","124.9054054054054","124.9054054054054","346","103540","559","11","1","7","3"
"2","2","10","150","2.5","373","114.71621621621621","114.71621621621621","275","103320","590","11","1","7","3"
"1","2","10","150","2","352","115.77027027027027","115.77027027027027","320","94959","464","11","1","7","3"
"3","2","10","150","3","398","124.9054054054054","124.9054054054054","346","103549","559","11","1","7","3"
"2","2","10","150","2.5","374","114.71621621621621","114.71621621621621","275","103329","590","11","1","7","3"
"1","2","10","150","2","353","115.77027027027027","115.77027027027027","320","94967.5","464","11","1","7","3"
"3","2","10","150","3","399","124.9054054054054","124.9054054054054","346","103558","559","11","1","7","3"
"2","2","10","150","2.5","375","114.71621621621621","114.71621621621621","275","103338","590","11","1","7","3"
"1","2","10","150","2","354","115.77027027027027","115.77027027027027","320","94976","464","11","1","7","3"
"3","2","10","150","3","400","124.9054054054054","124.9054054054054","346","103567","559","11","1","7","3"
"2","2","10","150","2.5","376","114.71621621621621","114.71621621621621","275","103347","590","11","1","7","3"
"1","2","10","150","2","355","115.77027027027027","115.77027027027027","320","94984.5","464","11","1","7","3"
"3","2","10","150","3","401","124.9054054054054","124.9054054054054","346","103576","559","11","1","7","3"
"2","2","10","150","2.5","377","114.71621621621621","114.71621621621621","275","103356","590","11","1","7","3"
"3","2","10","150","3","402","124.9054054054054","124.9054054054054","346","103585","559","11","1","7","3"
"1","2","10","150","2","356","115.77027027027027","115.77027027027027","320","94993","464","11","1","7","3"
"2","2","10","150","2.5","378","114.71621621621621","114.71621621621621","275","103365","590","11","1","7","3"
"3","2","10","150","3","403","124.9054054054054","124.9054054054054","346","103594","559","11","1","7","3"
"1","2","10","150","2","357","115.77027027027027","115.77027027027027","320","95001.5","464","11","1","7","3"
"2","2","10","150","2.5","379","114.71621621621621","114.71621621621621","275","103374","590","11","1","7","3"
"3","2","10","150","3","404","124.9054054054054","124.9054054054054","346","103603","559","11","1","7","3"
"1","2","10","150","2","358","115.77027027027027","115.77027027027027","320","95010","464","11","1","7","3"
"2","2","10","150","2.5","380","114.71621621621621","114.71621621621621","275","103383","590","11","1","7","3"
"3","2","10","150","3","405","124.9054054054054","124.9054054054054","346","103612","559","11","1","7","3"
"1","2","10","150","2","359","115.77027027027027","115.77027027027027","320","95018.5","464","11","1","7","3"
"2","2","10","150","2.5","381","114.71621621621621","114.71621621621621","275","103392","590","11","1","7","3"
"3","2","10","150","3","406","124.9054054054054","94.31632653061224","1","103621","559","11","1","7","3"
"2","2","10","150","2.5","382","114.71621621621621","114.71621621621621","275","103401","590","11","1","7","3"
"1","2","10","150","2","360","115.77027027027027","115.77027027027027","320","95027","464","11","1","7","3"
"3","2","10","150","3","407","124.9054054054054","94.56122448979592","2","103630","559","11","1","7","3"
"2","2","10","150","2.5","383","114.71621621621621","114.71621621621621","275","103410","590","11","1","7","3"
"1","2","10","150","2","361","115.77027027027027","115.77027027027027","320","95035.5","464","11","1","7","3"
"3","2","10","150","3","408","124.9054054054054","94.8061224489796","3","103639","559","11","1","7","3"
"1","2","10","150","2","362","115.77027027027027","115.77027027027027","320","95044","464","11","1","7","3"
"3","2","10","150","3","409","124.9054054054054","95.05102040816327","4","103648","559","11","1","7","3"
"2","2","10","150","2.5","384","114.71621621621621","114.71621621621621","275","103419","590","11","1","7","3"
"1","2","10","150","2","363","115.77027027027027","115.77027027027027","320","95052.5","464","11","1","7","3"
"3","2","10","150","3","410","124.9054054054054","95.29591836734694","5","103657","559","11","1","7","3"
"2","2","10","150","2.5","385","114.71621621621621","114.71621621621621","275","103428","590","11","1","7","3"
"3","2","10","150","3","411","124.9054054054054","95.54081632653062","6","103666","559","11","1","7","3"
"1","2","10","150","2","364","115.77027027027027","115.77027027027027","320","95061","464","11","1","7","3"
"2","2","10","150","2.5","386","114.71621621621621","114.71621621621621","275","103437","590","11","1","7","3"
"3","2","10","150","3","412","124.9054054054054","95.78571428571429","7","103675","559","11","1","7","3"
"1","2","10","150","2","365","115.77027027027027","115.77027027027027","320","95069.5","464","11","1","7","3"
"2","2","10","150","2.5","387","114.71621621621621","114.71621621621621","275","103446","590","11","1","7","3"
"3","2","10","150","3","413","124.9054054054054","96.03061224489795","8","103684","559","11","1","7","3"
"1","2","10","150","2","366","115.77027027027027","115.77027027027027","320","95078","464","11","1","7","3"
"2","2","10","150","2.5","388","114.71621621621621","114.71621621621621","275","103455","590","11","1","7","3"
"3","2","10","150","3","414","124.9054054054054","96.27551020408163","9","103693","559","11","1","7","3"
"1","2","10","150","2","367","115.77027027027027","115.77027027027027","320","95086.5","464","11","1","7","3"
"2","2","10","150","2.5","389","114.71621621621621","114.71621621621621","275","103464","590","11","1","7","3"
"3","2","10","150","3","415","124.9054054054054","96.5204081632653","10","103702","559","11","1","7","3"
"1","2","10","150","2","368","115.77027027027027","115.77027027027027","320","95095","464","11","1","7","3"
"3","2","10","150","3","416","124.9054054054054","96.76530612244898","11","103711","559","11","1","7","3"
"2","2","10","150","2.5","390","114.71621621621621","114.71621621621621","275","103473","590","11","1","7","3"
"1","2","10","150","2","369","115.77027027027027","115.77027027027027","320","95103.5","464","11","1","7","3"
"2","2","10","150","2.5","391","114.71621621621621","114.71621621621621","275","103482","590","11","1","7","3"
"3","2","10","150","3","417","123.38666666666667","97.01020408163265","12","103720","559","11","1","7","3"
"1","2","10","150","2","370","115.77027027027027","115.77027027027027","320","95112","464","11","1","7","3"
"3","2","10","150","3","418","123.38666666666667","97.24489795918367","13","103729","559","11","1","7","3"
"2","2","10","150","2.5","392","114.71621621621621","114.71621621621621","275","103491","590","11","1","7","3"
"3","2","10","150","3","419","123.38666666666667","97.4795918367347","14","103738","559","11","1","7","3"
"2","2","10","150","2.5","393","114.71621621621621","114.71621621621621","275","103500","590","11","1","7","3"
"1","2","10","150","2","371","115.77027027027027","115.77027027027027","320","95120.5","464","11","1","7","3"
"2","2","10","150","2.5","394","114.71621621621621","114.71621621621621","275","103509","590","11","1","7","3"
"1","2","10","150","2","372","115.77027027027027","115.77027027027027","320","95129","464","11","1","7","3"
"2","2","10","150","2.5","395","114.71621621621621","114.71621621621621","275","103518","590","11","1","7","3"
"3","2","10","150","3","420","123.38666666666667","97.71428571428571","15","103747","669","11","1","7","3"
"1","2","10","150","2","373","115.77027027027027","115.77027027027027","320","95137.5","464","11","1","7","3"
"2","2","10","150","2.5","396","114.71621621621621","114.71621621621621","275","103527","590","11","1","7","3"
"3","2","10","150","3","421","123.38666666666667","36.22264150943396","2.8157894736842106","103756","669","11","1","7","3"
"1","2","10","150","2","374","115.77027027027027","115.77027027027027","320","95146","464","11","1","7","3"
"2","2","10","150","2.5","397","114.71621621621621","114.71621621621621","275","103536","590","11","1","7","3"
"3","2","10","150","3","422","123.38666666666667","36.93962264150943","3.8157894736842106","103765","669","11","1","7","3"
"1","2","10","150","2","375","115.77027027027027","115.77027027027027","320","95154.5","464","11","1","7","3"
"2","2","10","150","2.5","398","114.71621621621621","114.71621621621621","275","103545","590","11","1","7","3"
"3","2","10","150","3","423","123.38666666666667","37.656603773584905","4.815789473684211","103774","691","11","1","7","3"
"1","2","10","150","2","376","115.77027027027027","115.77027027027027","320","95163","464","11","1","7","3"
"2","2","10","150","2.5","399","114.71621621621621","114.71621621621621","275","103554","590","11","1","7","3"
"1","2","10","150","2","377","115.77027027027027","115.77027027027027","320","95171.5","464","11","1","7","3"
"2","2","10","150","2.5","400","114.71621621621621","114.71621621621621","275","103563","590","11","1","7","3"
"3","2","10","150","3","424","123.38666666666667","38.37358490566038","5.815789473684211","103783","692","11","1","7","3"
"1","2","10","150","2","378","115.77027027027027","115.77027027027027","320","95180","464","11","1","7","3"
"2","2","10","150","2.5","401","114.71621621621621","114.71621621621621","275","103572","590","11","1","7","3"
"3","2","10","150","3","425","123.38666666666667","39.09056603773585","6.815789473684211","103792","692","11","1","7","3"
"1","2","10","150","2","379","115.77027027027027","115.77027027027027","320","95188.5","464","11","1","7","3"
"3","2","10","150","3","426","119.02564102564102","39.80754716981132","7.764705882352941","103801","692","11","1","7","3"
"2","2","10","150","2.5","402","114.71621621621621","114.71621621621621","275","103581","590","11","1","7","3"
"3","2","10","150","3","427","119.02564102564102","40.51320754716981","8.764705882352942","103810","692","11","1","7","3"
"1","2","10","150","2","380","115.77027027027027","115.77027027027027","320","95197","464","11","1","7","3"
"2","2","10","150","2.5","403","114.71621621621621","114.71621621621621","275","103590","590","11","1","7","3"
"3","2","10","150","3","428","119.02564102564102","41.218867924528304","9.764705882352942","103819","692","11","1","7","3"
"1","2","10","150","2","381","115.77027027027027","115.77027027027027","320","95205.5","464","11","1","7","3"
"2","2","10","150","2.5","404","114.71621621621621","114.71621621621621","275","103599","590","11","1","7","3"
"3","2","10","150","3","429","119.02564102564102","41.924528301886795","10.764705882352942","103828","692","11","1","7","3"
"2","2","10","150","2.5","405","114.71621621621621","114.71621621621621","275","103608","590","11","1","7","3"
"1","2","10","150","2","382","115.77027027027027","115.77027027027027","320","95214","464","11","1","7","3"
"2","2","10","150","2.5","406","114.71621621621621","86.62244897959184","1","103617","590","11","1","7","3"
"1","2","10","150","2","383","115.77027027027027","115.77027027027027","320","95222.5","464","11","1","7","3"
"3","2","10","150","3","430","119.02564102564102","42.630188679245286","11.764705882352942","103837","782","11","1","7","3"
"2","2","10","150","2.5","407","114.71621621621621","86.86734693877551","2","103626","590","11","1","7","3"
"3","2","10","150","3","431","119.02564102564102","43.33584905660377","12.764705882352942","103846","782","11","1","7","3"
"1","2","10","150","2","384","115.77027027027027","115.77027027027027","320","95231","464","11","1","7","3"
"2","2","10","150","2.5","408","114.71621621621621","87.11224489795919","3","103635","590","11","1","7","3"
"3","2","10","150","3","432","119.02564102564102","44.04150943396226","13.764705882352942","103855","782","11","1","7","3"
"1","2","10","150","2","385","115.77027027027027","115.77027027027027","320","95239.5","464","11","1","7","3"
"2","2","10","150","2.5","409","114.71621621621621","87.35714285714286","4","103644","590","11","1","7","3"
"3","2","10","150","3","433","119.02564102564102","44.74716981132075","14.764705882352942","103864","800","11","1","7","3"
"1","2","10","150","2","386","115.77027027027027","115.77027027027027","320","95248","464","11","1","7","3"
"2","2","10","150","2.5","410","114.71621621621621","87.60204081632654","5","103653","590","11","1","7","3"
"1","2","10","150","2","387","115.77027027027027","115.77027027027027","320","95256.5","464","11","1","7","3"
"2","2","10","150","2.5","411","114.71621621621621","87.84693877551021","6","103662","590","11","1","7","3"
"3","2","10","150","3","434","117.68354430379746","45.45283018867924","15.774193548387096","103873","800","11","1","7","3"
"1","2","10","150","2","388","115.77027027027027","115.77027027027027","320","95265","464","11","1","7","3"
"2","2","10","150","2.5","412","114.71621621621621","88.09183673469387","7","103671","590","11","1","7","3"
"3","2","10","150","3","435","117.68354430379746","46.154716981132076","16.774193548387096","103882","802","11","1","7","3"
"1","2","10","150","2","389","115.77027027027027","115.77027027027027","320","95273.5","464","11","1","7","3"
"2","2","10","150","2.5","413","114.71621621621621","88.33673469387755","8","103680","590","11","1","7","3"
"3","2","10","150","3","436","117.68354430379746","19.61611374407583","6.631768953068592","135894.5","850","13","1","7","3"
"2","2","10","150","2.5","414","114.71621621621621","88.58163265306122","9","103689","590","11","1","7","3"
"3","2","10","150","3","437","117.68354430379746","20.4913112164297","7.631768953068592","135907","873","13","2","8","3"
"1","2","10","150","2","390","115.77027027027027","115.77027027027027","320","95282","464","11","1","7","3"
"2","2","10","150","2.5","415","114.71621621621621","88.8265306122449","10","103698","590","11","1","7","3"
"3","2","10","150","3","438","117.68354430379746","21.366508688783572","8.631768953068592","141920.5","903","14","2","8","3"
"1","2","10","150","2","391","115.77027027027027","115.77027027027027","320","95290.5","464","11","1","7","3"
"2","2","10","150","2.5","416","114.71621621621621","89.07142857142857","11","103707","590","11","1","7","3"
"3","2","10","150","3","439","117.68354430379746","22.24170616113744","9.631768953068592","141934","916","14","3","8","3"
"1","2","10","150","2","392","115.77027027027027","115.77027027027027","320","95299","464","11","1","7","3"
"2","2","10","150","2.5","417","113.33333333333333","89.31632653061224","12","103716","590","11","1","7","3"
"1","2","10","150","2","393","115.77027027027027","115.77027027027027","320","95307.5","464","11","1","7","3"
"2","2","10","150","2.5","418","113.33333333333333","89.55102040816327","13","103725","590","11","1","7","3"
"3","2","10","150","3","440","114.87654320987654","23.11690363349131","10.652173913043478","141947.5","1048","14","3","8","3"
"1","2","10","150","2","394","115.77027027027027","115.77027027027027","320","95316","464","11","1","7","3"
"2","2","10","150","2.5","419","113.33333333333333","89.78571428571429","14","103734","590","11","1","7","3"
"1","2","10","150","2","395","115.77027027027027","115.77027027027027","320","95324.5","464","11","1","7","3"
"2","2","10","150","2.5","420","113.33333333333333","90.0204081632653","15","103743","656","11","1","7","3"
"1","2","10","150","2","396","115.77027027027027","115.77027027027027","320","95333","464","11","1","7","3"
"3","2","10","150","3","441","112.59036144578313","23.988941548183256","11.618181818181819","141961","1093","14","3","8","3"
"1","2","10","150","2","397","115.77027027027027","115.77027027027027","320","95341.5","464","11","1","7","3"
"3","2","10","150","3","442","110.25882352941177","24.85781990521327","12.611313868613138","161976.5","1125","15","3","8","3"
"2","2","10","150","2.5","421","113.33333333333333","33.37735849056604","2.8157894736842106","103752","700","11","1","7","3"
"1","2","10","150","2","398","115.77027027027027","115.77027027027027","320","95350","464","11","1","7","3"
"3","2","10","150","3","443","110.25882352941177","25.723538704581358","13.611313868613138","161992","1164","15","3","9","3"
"2","2","10","150","2.5","422","113.33333333333333","34.094339622641506","3.8157894736842106","103761","700","11","1","7","3"
"1","2","10","150","2","399","115.77027027027027","115.77027027027027","320","95358.5","464","11","1","7","3"
"2","2","10","150","2.5","423","113.33333333333333","34.81132075471698","4.815789473684211","103770","722","11","1","7","3"
"1","2","10","150","2","400","115.77027027027027","115.77027027027027","320","95367","464","11","1","7","3"
"3","2","10","150","3","444","110.25882352941177","26.589257503949447","14.611313868613138","182009.5","1200","16","3","9","3"
"1","2","10","150","2","401","115.77027027027027","115.77027027027027","320","95375.5","464","11","1","7","3"
"3","2","10","150","3","445","110.25882352941177","27.454976303317537","15.611313868613138","182027","1215","16","3","10","3"
"2","2","10","150","2.5","424","113.33333333333333","35.528301886792455","5.815789473684211","103779","723","11","1","7","3"
"1","2","10","150","2","402","115.77027027027027","115.77027027027027","320","95384","464","11","1","7","3"
"3","2","10","150","3","446","105.02222222222223","28.320695102685622","16.607734806629836","182044.5","1217","16","3","10","3"
"2","2","10","150","2.5","425","113.33333333333333","36.24528301886792","6.815789473684211","103788","723","11","1","7","3"
"1","2","10","150","2","403","115.77027027027027","115.77027027027027","320","95392.5","464","11","1","7","3"
"3","2","10","150","3","447","101.98924731182795","29.178515007898895","17.63888888888889","182062","1221","16","3","10","3"
"2","2","10","150","2.5","426","109.35897435897436","36.9622641509434","7.764705882352941","103797","723","11","1","7","3"
"1","2","10","150","2","404","115.77027027027027","115.77027027027027","320","95401","464","11","1","7","3"
"2","2","10","150","2.5","427","109.35897435897436","37.66792452830189","8.764705882352942","103806","723","11","1","7","3"
"3","2","10","150","3","448","101.98924731182795","30.031595576619274","18.63888888888889","182079.5","1225","16","3","10","3"
"3","2","10","150","3","449","91.12844036697248","30.884676145339654","19.353053435114504","182097","1228","16","3","10","3"
"1","2","10","150","2","405","115.77027027027027","115.77027027027027","320","95409.5","464","11","1","7","3"
"2","2","10","150","2.5","428","106.9875","38.37358490566038","9.702702702702704","103815","723","11","1","7","3"
"1","2","10","150","2","406","115.77027027027027","87.41836734693878","1","95418","464","11","1","7","3"
"3","2","10","150","3","450","89.19642857142857","31.712480252764614","20.355086372360844","182114.5","1323","16","3","10","3"
"2","2","10","150","2.5","429","106.9875","39.071698113207546","10.702702702702704","103824","723","11","1","7","3"
"1","2","10","150","2","407","115.77027027027027","87.66326530612245","2","95426.5","464","11","1","7","3"
"1","2","10","150","2","408","115.77027027027027","87.90816326530613","3","95435","464","11","1","7","3"
"2","2","10","150","2.5","430","106.9875","39.76981132075472","11.702702702702704","103833","777","11","1","7","3"
"1","2","10","150","2","409","115.77027027027027","88.15306122448979","4","95443.5","464","11","1","7","3"
"3","2","10","150","3","451","89.19642857142857","12.619485294117647","7.9769736842105265","214135.5","1530","18","3","10","3"
"2","2","10","150","2.5","431","106.9875","40.467924528301886","12.702702702702704","103842","813","11","1","7","3"
"1","2","10","150","2","410","115.77027027027027","88.39795918367346","5","95452","464","11","1","7","3"
"3","2","10","150","3","452","85.72881355932203","13.550857843137255","8.92536327608983","214156.5","1564","18","4","11","3"
"2","2","10","150","2.5","432","106.9875","41.16603773584906","13.702702702702704","103851","813","11","1","7","3"
"1","2","10","150","2","411","115.77027027027027","88.64285714285714","6","95460.5","464","11","1","7","3"
"2","2","10","150","2.5","433","106.9875","41.864150943396226","14.702702702702704","103860","831","11","1","7","3"
"1","2","10","150","2","412","115.77027027027027","88.88775510204081","7","95469","464","11","1","7","3"
"3","2","10","150","3","453","83.0569105691057","14.478553921568627","9.888667992047713","226179","1631","19","4","11","3"
"1","2","10","150","2","413","114.32","89.13265306122449","8","95477.5","464","11","1","7","3"
"3","2","10","150","3","454","82.136","15.403186274509803","10.867949568679496","226201.5","1651","19","5","11","3"
"2","2","10","150","2.5","434","105.82716049382717","42.5622641509434","15.71195652173913","103869","833","11","1","7","3"
"1","2","10","150","2","414","114.32","89.36734693877551","9","95486","464","11","1","7","3"
"2","2","10","150","2.5","435","105.82716049382717","43.25660377358491","16.71195652173913","123880","858","12","1","7","3"
"3","2","10","150","3","455","82.136","16.326593137254903","11.867949568679496","246226","1696","20","5","11","3"
"1","2","10","150","2","415","114.32","89.60204081632654","10","95494.5","464","11","1","7","3"
"1","2","10","150","2","416","114.32","89.83673469387755","11","95503","464","11","1","7","3"
"2","2","10","150","2.5","436","105.82716049382717","18.39968404423381","6.570652173913044","135892.5","895","13","1","8","3"
"3","2","10","150","3","456","75.82978723404256","17.25","12.710261569416499","258252","1767","21","5","12","3"
"1","2","10","150","2","417","112.96052631578948","90.07142857142857","12","95511.5","464","11","1","7","3"
"2","2","10","150","2.5","437","105.82716049382717","19.27172195892575","7.570652173913044","135905","907","13","2","8","3"
"3","2","10","150","3","457","75.82978723404256","18.16360294117647","13.710261569416499","258278","1787","21","6","12","3"
"1","2","10","150","2","418","112.96052631578948","90.29591836734694","13","95520","464","11","1","7","3"
"2","2","10","150","2.5","438","105.82716049382717","20.143759873617693","8.570652173913043","141918.5","937","14","2","8","3"
"1","2","10","150","2","419","112.96052631578948","90.5204081632653","14","95528.5","464","11","1","7","3"
"3","2","10","150","3","458","75.82978723404256","19.077205882352942","14.710261569416499","278306","1835","22","6","12","3"
"2","2","10","150","2.5","439","105.82716049382717","21.015797788309637","9.570652173913043","141932","950","14","3","8","3"
"3","2","10","150","3","459","72.69127516778524","19.990808823529413","15.69588671611598","284335","1905","23","6","13","3"
"1","2","10","150","2","420","112.96052631578948","90.74489795918367","15","95537","531","11","1","7","3"
"2","2","10","150","2.5","440","103.37349397590361","21.88783570300158","10.590909090909092","141945.5","1038","14","3","8","3"
"1","2","10","150","2","421","112.96052631578948","33.64150943396226","2.746031746031746","107547","641","12","1","7","3"
"3","2","10","150","3","460","72.69127516778524","20.899509803921568","16.695886716115982","284364","2259","23","7","13","3"
"2","2","10","150","2.5","441","101.41176470588235","22.756714060031594","11.556569343065693","141959","1127","14","3","8","3"
"1","2","10","150","2","422","112.96052631578948","34.35471698113208","3.746031746031746","107557","652","12","2","7","3"
"2","2","10","150","2.5","442","100.47674418604652","23.622432859399684","12.539305301645339","161974.5","1159","15","3","8","3"
"3","2","10","150","3","461","71.86092715231788","21.808210784313726","17.704929101958136","304395","2356","24","7","13","3"
"1","2","10","150","2","423","112.96052631578948","35.06792452830189","4.746031746031746","107567","676","12","2","7","3"
"2","2","10","150","2.5","443","99.40229885057471","24.486571879936808","13.54945054945055","161990","1199","15","3","9","3"
"1","2","10","150","2","424","112.96052631578948","35.781132075471696","5.746031746031746","107577","676","12","2","7","3"
"3","2","10","150","3","462","70.20886075949367","22.715686274509803","18.62483039348711","304426","2387","24","7","14","3"
"2","2","10","150","2.5","444","99.40229885057471","25.34913112164297","14.54945054945055","162005.5","1200","15","3","9","3"
"1","2","10","150","2","425","112.96052631578948","36.49433962264151","6.746031746031746","107587","676","12","2","7","3"
"1","2","10","150","2","426","109.0506329113924","37.20754716981132","7.693548387096774","107597","676","12","2","7","3"
"2","2","10","150","2.5","445","99.40229885057471","26.21169036334913","15.54945054945055","182023","1233","16","3","9","3"
"3","2","10","150","3","463","66.77906976744185","23.618872549019606","19.534246575342465","310458","2462","25","7","14","3"
"1","2","10","150","2","427","109.0506329113924","37.90943396226415","8.693548387096774","107607","676","12","2","7","3"
"2","2","10","150","2.5","446","93.95698924731182","27.074249605055293","16.555555555555557","182040.5","1248","16","3","10","3"
"3","2","10","150","3","464","63.95628415300546","24.51348039215686","20.532091097308488","310490","2500","25","8","14","3"
"2","2","10","150","2.5","447","92.21052631578948","27.927330173775673","17.576208178438662","182058","1248","16","3","10","3"
"1","2","10","150","2","428","106.71604938271605","38.61132075471698","9.630434782608695","107617","676","12","2","7","3"
"2","2","10","150","2.5","448","92.21052631578948","28.777251184834125","18.576208178438662","182075.5","1248","16","3","10","3"
"1","2","10","150","2","429","106.71604938271605","39.30566037735849","10.630434782608695","107627","676","12","2","7","3"
"3","2","10","150","3","465","61.37185929648241","25.401348039215687","21.406140963014654","310522","2501","25","8","14","3"
"2","2","10","150","2.5","449","82.95495495495496","29.627172195892577","19.28735632183908","182093","1248","16","3","10","3"
"3","2","10","150","3","466","60.532019704433495","13.992822185970637","11.69182389937107","322555.5","2551","26","8","14","3"
"2","2","10","150","2.5","450","81.2719298245614","30.45181674565561","20.289017341040463","182110.5","1341","16","3","10","3"
"1","2","10","150","2","430","106.71604938271605","40","11.630434782608695","107637","784","12","2","7","3"
"1","2","10","150","2","431","106.71604938271605","40.69433962264151","12.630434782608695","107647","820","12","2","7","3"
"3","2","10","150","3","467","59.199052132701425","14.926590538336052","12.653468815697266","322589","2579","26","9","14","3"
"1","2","10","150","2","432","106.71604938271605","41.38867924528302","13.630434782608695","107657","820","12","2","7","3"
"3","2","10","150","3","468","57.26457399103139","15.857748776508972","13.608726249120338","322622.5","2581","26","9","14","3"
"2","2","10","150","2.5","451","81.2719298245614","12.129289215686274","7.936758893280633","214131.5","1549","18","3","10","3"
"1","2","10","150","2","433","106.71604938271605","42.08301886792453","14.630434782608695","107667","840","12","2","7","3"
"3","2","10","150","3","469","57.089285714285715","16.784991843393147","14.607180570221752","334657.5","2639","27","9","14","3"
"2","2","10","150","2.5","452","78.78151260504201","13.059436274509803","8.890284203569069","214152.5","1583","18","4","11","3"
"1","2","10","150","2","434","105.57317073170732","42.77735849056604","15.639344262295081","107677","840","12","2","7","3"
"1","2","10","150","2","435","105.57317073170732","43.467924528301886","16.639344262295083","139690.5","892","14","2","7","3"
"3","2","10","150","3","470","53.308","17.711908646003263","15.550621669626999","334692.5","2953","27","10","14","3"
"2","2","10","150","2.5","453","75.936","13.986519607843137","9.848042468480426","246177","1688","20","4","11","3"
"1","2","10","150","2","436","105.57317073170732","18.486571879936808","6.526315789473684","139704","919","14","3","8","3"
"3","2","10","150","3","471","52.654901960784315","18.630342577487767","16.54270462633452","334727.5","3174","27","10","14","3"
"2","2","10","150","2.5","454","75.14173228346456","14.909926470588236","10.827242524916944","246201.5","1727","20","5","12","3"
"1","2","10","150","2","437","105.57317073170732","19.35703001579779","7.526315789473684","139717.5","919","14","3","8","3"
"2","2","10","150","2.5","455","75.14173228346456","15.832107843137255","11.827242524916944","266228","1771","21","5","12","3"
"1","2","10","150","2","438","105.57317073170732","20.22748815165877","8.526315789473685","139731","921","14","3","8","3"
"3","2","10","150","3","472","50.45787545787546","19.54714518760196","17.52471346704871","346764","3231","28","10","14","3"
"1","2","10","150","2","439","103.13095238095238","21.097946287519747","9.546448087431694","151746","951","15","3","8","3"
"2","2","10","150","2.5","456","72.59701492537313","16.754289215686274","12.759012016021362","266254.5","1797","21","5","13","3"
"1","2","10","150","2","440","103.13095238095238","21.965244865718798","10.546448087431694","151761","1097","15","4","8","3"
"3","2","10","150","3","473","49.54092526690391","20.458075040783033","18.52262931034483","346800.5","3290","28","11","14","3"
"2","2","10","150","2.5","457","72.59701492537313","17.67218137254902","13.759012016021362","278282.5","1839","22","5","13","3"
"2","2","10","150","2.5","458","70.80434782608695","18.590073529411764","14.76706827309237","278310.5","1865","22","6","13","3"
"3","2","10","150","3","474","47.17088607594937","21.366394779771614","19.400145507457257","358838.5","3356","29","11","14","3"
"2","2","10","150","2.5","459","67.08609271523179","19.50551470588235","15.654287643484132","298340.5","1915","23","6","13","3"
"1","2","10","150","2","441","101.19767441860465","22.832543443917853","11.511882998171846","151776","1276","15","4","8","3"
"3","2","10","150","3","475","46.29846153846154","22.263295269168026","20.412408759124087","358876.5","3386","29","12","14","3"
"3","2","10","150","3","476","44.731988472622476","23.15725938009788","21.402869757174393","358914.5","3387","29","12","14","3"
"1","2","10","150","2","442","100.27586206896552","23.696682464454977","12.494505494505495","171793","1308","16","4","8","3"
"2","2","10","150","2.5","460","66.70394736842105","20.412990196078432","16.658783783783782","310372","2181","24","6","14","3"
"1","2","10","150","2","443","99.2159090909091","24.55924170616114","13.504587155963304","171810","1350","16","4","9","3"
"3","2","10","150","3","477","44.710601719197705","24.04404567699837","22.38843888070692","358952.5","3400","29","12","14","3"
"3","2","10","150","3","478","42.38717948717949","24.930179445350735","23.38504672897196","364991.5","3463","30","12","14","3"
"1","2","10","150","2","444","99.2159090909091","25.420221169036335","14.504587155963304","191829","1386","17","4","9","3"
"2","2","10","150","2.5","461","65.96753246753246","21.31985294117647","17.667794316644112","310403.5","2425","24","7","14","3"
"3","2","10","150","3","479","41.62189054726368","25.80293637846656","24.41494555013143","365030.5","3493","30","13","14","3"
"1","2","10","150","2","445","99.2159090909091","26.28120063191153","15.504587155963304","191848","1405","17","4","10","3"
"2","2","10","150","2.5","462","62.30813953488372","22.225490196078432","18.503424657534246","330437","2483","25","7","14","3"
"1","2","10","150","2","446","95.66304347826087","27.14218009478673","16.489833641404807","191867","1407","17","4","10","3"
"2","2","10","150","2.5","463","60.22099447513812","23.120098039215687","19.4920744314266","336471.5","2580","26","7","15","3"
