"BehaviorSpace results (NetLogo 5.3.1)"
"Amsterdam_v6.3.nlogo"
"red fixed buses with green/yellow flex buses 0.5"
"04/01/2018 09:52:43:337 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","40","0","30"
"[run number]","green_bus_ratio","red_bus_ratio","fixed_bus_size","yellow_bus_ratio","[step]","average_travelling_time","final_average_travelling_time","average_travelling_time_remaining","expenses","number_of_messages","count buses","total_flexbus","total_fixedbus","total_idle"
"2","0.5","10","150","1.5","691","46.21386899047338","45.46556916281871","39.238231098430816","2006380.5","126905","189","18","18","152"
"3","0.5","10","150","2","713","48.02960057061341","47.55893312414199","43.39154267815192","1939100.5","122257","188","5","17","165"
"1","0.5","10","150","1","810","40.35388556789069","40.93736512731981","52.49227600411947","951712.5","81372","81","59","14","8"
"2","0.5","10","150","1.5","692","46.199321083314885","45.55939235762565","40.32974137931034","2006430","128040","189","18","18","153"
"3","0.5","10","150","2","714","48.03063114403761","47.64241354513957","44.313741064336774","1975138","123577","191","4","17","167"
"1","0.5","10","150","1","811","40.33611726606443","40.21946958869303","39.627906976744185","951815","81372","81","59","14","8"
"3","0.5","10","150","2","715","48.029116537338936","47.72471726482317","45.304","1987177","124526","192","7","17","167"
"1","0.5","10","150","1","812","40.32455443296629","40.2877560743211","40.77847604084839","951917.5","81375","81","59","14","8"
"2","0.5","10","150","1.5","693","46.206553755522826","45.65254634276919","41.13279530447542","2048479.5","130346","193","13","18","158"
"3","0.5","10","150","2","716","48.02767304545778","47.806432633849774","46.29838709677419","1987216","124720","192","8","17","167"
"3","0.5","10","150","2","717","47.9985824650932","47.88749427992417","47.56818181818182","1987255","124727","192","8","17","167"
"1","0.5","10","150","1","813","40.3056830415321","40.35514266052618","42.05797101449275","952020","81418","81","59","14","8"
"1","0.5","10","150","1","814","40.26590934780152","40.420888253665765","43.711779448621556","952122.5","81419","81","59","14","8"
"3","0.5","10","150","2","718","47.99581945723801","47.96515656664705","48.59966216216216","1993295","125111","193","8","17","167"
"2","0.5","10","150","1.5","694","46.211952132736215","45.74375961988891","41.91981845688351","2048526","131506","193","13","18","162"
"1","0.5","10","150","1","815","40.24613300214519","40.4842517600974","45.067969413763805","952225","81419","81","59","14","8"
"3","0.5","10","150","2","719","48.0021905031091","48.04255736418906","49.54148471615721","1993335","125306","193","9","17","167"
"2","0.5","10","150","1.5","695","46.20209800469483","45.832229137388744","42.986270022883296","2048571","131698","193","11","18","164"
"1","0.5","10","150","1","816","40.24043068944135","40.5465565613255","46.260416666666664","952327.5","81420","81","59","14","8"
"1","0.5","10","150","1","817","40.245264991850725","40.60753798104918","47.478142076502735","952430","81422","81","59","14","8"
"2","0.5","10","150","1.5","696","46.19306604119328","45.91996252425885","44.05384615384615","2054615.5","132277","194","10","18","165"
"1","0.5","10","150","1","818","40.23415838805635","40.66566089672331","48.824022346368714","952532.5","81429","81","59","14","8"
"2","0.5","10","150","1.5","697","46.190388982492124","46.00695978049923","45.06888544891641","2054658.5","132670","194","10","18","166"
"1","0.5","10","150","1","819","40.216963186751705","40.722513366153194","50.607669616519175","952635","81435","81","59","14","8"
"3","0.5","10","150","2","720","48.000494420115835","48.11740864221743","50.57067603160667","2005376.5","128868","194","9","17","167"
"2","0.5","10","150","1.5","698","46.163960801521135","46.0934216690089","46.333333333333336","2054698.5","133058","194","9","18","167"
"2","0.5","10","150","1.5","699","46.15599415204678","46.17834437529278","47.42042755344418","2054738.5","133059","194","8","17","169"
"1","0.5","10","150","1","820","40.2068156424581","40.776348525753","52.0635721493441","952737.5","82862","81","59","14","8"
"1","0.5","10","150","1","821","40.21389152126651","40.828807368588215","53.41596638655462","952840","83162","81","59","14","8"
"3","0.5","10","150","2","721","48.012759957701796","46.79983494159472","36.82003828972559","2005418","129205","194","10","17","167"
"1","0.5","10","150","1","822","40.21831729967191","40.879201736276535","54.96806167400881","952942.5","83162","81","59","14","8"
"2","0.5","10","150","1.5","700","46.15599415204678","46.262865555778625","48.42042755344418","2066780","135442","195","8","17","169"
"3","0.5","10","150","2","722","47.99626681693316","46.89931437277806","37.88424437299035","2005459.5","129213","194","10","17","167"
"1","0.5","10","150","1","823","40.20233139050791","40.92726695251707","56.83561643835616","953045","83186","81","59","14","8"
"1","0.5","10","150","1","824","40.18760394722253","40.97363824043195","58.59554513481829","953147.5","83187","81","59","14","8"
"2","0.5","10","150","1.5","701","46.184799242148216","46.34738673626447","49.17622950819672","2066821.5","136852","195","9","17","169"
"1","0.5","10","150","1","825","40.17461631886938","41.01879201736276","61.6988416988417","953250","83187","81","59","14","8"
"3","0.5","10","150","2","723","47.985993806306304","46.998031995937026","38.90673575129534","2047506.5","130796","198","10","17","167"
"1","0.5","10","150","1","826","40.162327633756206","40.2816265060241","43.202486678507995","953352.5","83187","81","59","14","8"
"2","0.5","10","150","1.5","702","46.21721102786062","46.42903031519775","49.86371237458194","2066861.5","137047","195","9","17","169"
"1","0.5","10","150","1","827","40.15485043794414","40.34010178645617","44.38893925657298","953455","83187","81","59","14","8"
"3","0.5","10","150","2","724","47.977595167860656","47.09605129507364","39.80581241743725","2047553.5","131581","198","14","17","167"
"2","0.5","10","150","1.5","703","46.2119056261343","46.5090677909389","51.013698630136986","2084904","137857","197","8","17","170"
"1","0.5","10","150","1","828","40.1474552957359","40.397382633984215","45.599444958371876","953557.5","83187","81","59","14","8"
"1","0.5","10","150","1","829","40.134300472579405","40.45352098047362","46.944234404536864","953660","83187","81","59","14","8"
"3","0.5","10","150","2","725","47.977595167860656","47.19216607414931","40.80581241743725","2047600.5","131586","198","14","17","167"
"1","0.5","10","150","1","830","40.13269283557508","40.508464894058996","48.0835734870317","953762.5","84291","81","59","14","8"
"3","0.5","10","150","2","726","47.95503886826808","47.28828085322499","41.824847250509166","2047647.5","131591","198","14","17","167"
"2","0.5","10","150","1.5","704","46.20203193033382","46.58723147962257","52.15133276010318","2164956","140629","203","10","17","170"
"1","0.5","10","150","1","831","40.15079452054795","40.56252596593269","49.03180914512922","953865","85027","81","59","14","8"
"3","0.5","10","150","2","727","48.02946913752264","47.38179278821737","41.73175965665236","2053695.5","131991","199","14","17","167"
"1","0.5","10","150","1","832","40.14256797417802","40.614769422517654","50.449334698055274","953967.5","85027","81","59","14","8"
"3","0.5","10","150","2","728","48.01754874651811","47.47054342305739","42.827586206896555","2053743.5","132194","199","15","17","167"
"2","0.5","10","150","1.5","705","46.19650749945656","46.66506056347453","53.32749562171629","2165007","142029","203","16","17","170"
"1","0.5","10","150","1","833","40.11943474465299","40.665506855006235","52.45043103448276","954070","85054","81","59","14","8"
"3","0.5","10","150","2","729","48.02514936779214","47.55891315388522","43.617083946980856","2053791.5","132197","199","15","17","167"
"1","0.5","10","150","1","834","40.104088409820896","40.713699626090566","54.338218714768885","954172.5","85063","81","59","14","8"
"2","0.5","10","150","1.5","706","46.17047591494286","45.65980257566843","41.8599592114208","2171059","142435","204","16","16","171"
"1","0.5","10","150","1","835","40.10603012342994","40.75976319069381","55.65895953757225","954275","85065","81","59","14","8"
"1","0.5","10","150","1","836","40.09039578695912","40.80468425425841","57.52329749103943","954377.5","85066","81","59","14","8"
"2","0.5","10","150","1.5","707","46.168269578422155","45.75596522193894","42.87193460490463","2171111","142639","204","17","16","171"
"1","0.5","10","150","1","837","40.07875209879218","40.84815122559203","59.76166456494325","954480","85068","81","59","14","8"
"3","0.5","10","150","2","730","48.010968413745225","47.64512442864398","44.73273942093541","2059840.5","134841","200","15","17","167"
"1","0.5","10","150","1","838","40.071509709525614","40.88933319484836","61.55006501950585","954582.5","85068","81","59","14","8"
"2","0.5","10","150","1.5","708","46.178016898967286","45.85193175132379","43.737931034482756","2177164","143060","205","17","16","171"
"1","0.5","10","150","1","839","40.07214320480234","40.92926879933527","62.64705882352941","954685","85068","81","59","14","8"
"2","0.5","10","150","1.5","709","46.187882717383474","45.946721579394655","44.58262711864407","2177217","143266","205","18","16","171"
"3","0.5","10","150","2","731","47.99604578563996","47.7306373793804","45.86910994764398","2059889.5","135763","200","16","17","167"
"1","0.5","10","150","1","840","40.081999029597284","40.96899667636062","65.24045261669023","954787.5","87299","81","59","14","8"
"3","0.5","10","150","2","732","47.97692787362295","47.815515490096494","47.049279757391965","2065939.5","136164","201","16","17","167"
"1","0.5","10","150","1","841","40.06377715637772","40.3004134129536","45.71414242728184","954890","87713","81","59","14","8"
"3","0.5","10","150","2","733","48.02323812158517","47.89925088877603","47.51276102088167","2065989.5","136387","201","17","17","167"
"1","0.5","10","150","1","842","40.04016538688718","40.351298933292505","47.324742268041234","954992.5","87718","81","59","14","8"
"2","0.5","10","150","1.5","710","46.18558779065582","46.03928874942799","45.59388335704125","2177270","146193","205","18","16","171"
"1","0.5","10","150","1","843","40.040100788076984","40.40080641045271","48.558510638297875","955095","87759","81","59","14","8"
"3","0.5","10","150","2","734","48.00558466629895","47.98133570340274","48.69951923076923","2078041","136796","202","17","17","167"
"1","0.5","10","150","1","844","40.0274654673948","40.448782728525494","50.049180327868854","955197.5","87763","81","59","14","8"
"3","0.5","10","150","2","735","47.992713274214616","48.06056373793804","49.87966804979253","2078092.5","137000","202","18","17","167"
"1","0.5","10","150","1","845","40.01556565926718","40.49548308069208","51.48663697104677","955300","87767","81","59","14","8"
"1","0.5","10","150","1","846","40.01074808833752","40.54131577604247","52.66479820627803","955402.5","87767","81","59","14","8"
"2","0.5","10","150","1.5","711","46.19475494411006","46.13120219650912","46.46979865771812","2177323","147164","205","18","16","171"
"3","0.5","10","150","2","736","48.0044612216884","46.39347772883015","34.16234498308906","2084145","137404","203","18","17","167"
"1","0.5","10","150","1","847","39.983878716703146","40.58684223957536","54.72093023255814","955505","87769","81","59","14","8"
"1","0.5","10","150","1","848","39.991577825159915","40.63073546674833","56.02521008403362","955607.5","87774","81","59","14","8"
"2","0.5","10","150","1.5","712","46.17690821947207","46.21886644440086","47.6638846737481","2183377","147574","206","18","16","171"
"3","0.5","10","150","2","737","47.98761800519907","46.502019089574155","34.92004634994206","2084197.5","137606","203","19","17","167"
"1","0.5","10","150","1","849","39.978248151890654","40.67325065074261","58.21518987341772","955710","87776","81","59","14","8"
"3","0.5","10","150","2","738","47.98761800519907","46.60762359275575","35.92004634994206","2084250","137607","203","19","17","167"
"1","0.5","10","150","1","850","39.94224133354568","40.71357117337825","60.932539682539684","955812.5","88436","81","59","14","8"
"3","0.5","10","150","2","739","47.97428708199412","46.713228095937346","36.99825682742591","2090303.5","138013","204","19","17","167"
"2","0.5","10","150","1.5","713","46.16760815159099","46.30502712950252","48.769817073170735","2195431.5","148419","207","19","16","171"
"1","0.5","10","150","1","851","39.938289292157485","40.752156382381465","62.285140562249","955915","89159","81","59","14","8"
"1","0.5","10","150","1","852","39.93430540827148","40.79028224365845","63.81446111869031","956017.5","89163","81","59","14","8"
"2","0.5","10","150","1.5","714","46.16938017709226","46.390795580832844","49.78886310904873","2219486","150079","209","19","16","172"
"1","0.5","10","150","1","853","39.91581511092286","40.82769356402797","66.22237960339943","956120","89184","81","59","14","8"
"1","0.5","10","150","1","854","39.91305727431382","40.8637268412188","68.14473684210526","956222.5","89191","81","59","14","8"
"2","0.5","10","150","1.5","715","46.21504613200852","46.47532195855396","50.51367025683513","2219539.5","150706","209","18","16","175"
"1","0.5","10","150","1","855","39.90570326127174","40.89863726841219","69.7700296735905","956325","89191","81","59","14","8"
"3","0.5","10","150","2","740","47.97060632989268","46.818526676456194","37.99125364431487","2090357","140999","204","20","17","167"
"2","0.5","10","150","1.5","716","46.2084013339956","46.55422631888606","51.602159468438536","2219591.5","150922","209","17","16","176"
"1","0.5","10","150","1","856","39.89003799071338","40.16632443531827","46.32512315270936","956427.5","89193","81","59","14","8"
"1","0.5","10","150","1","857","39.9099910465055","40.2171583112135","47.16836734693877","956530","89197","81","59","14","8"
"1","0.5","10","150","1","858","39.901089645733535","40.26623929483648","48.41752577319588","956632.5","89197","81","59","14","8"
"2","0.5","10","150","1.5","717","46.210172132889426","46.63293456233249","52.690677966101696","2225639","152177","210","16","16","177"
"3","0.5","10","150","2","741","47.91935483870968","46.923458149779734","39.054545454545455","2090410.5","141645","204","20","17","167"
"1","0.5","10","150","1","859","39.89485588049653","40.31481945209596","49.675392670157066","956735","89197","81","59","14","8"
"3","0.5","10","150","2","742","47.90804050839394","47.02441262848752","40.05334150827713","2096465","142057","205","20","17","167"
"1","0.5","10","150","1","860","39.890770444386014","40.36264836981019","50.78781512605042","956837.5","90779","81","59","14","8"
"2","0.5","10","150","1.5","718","46.207347227128224","46.7100738706936","53.94133099824869","2225678.5","153431","210","13","16","181"
"1","0.5","10","150","1","861","39.87265190471193","40.41032703961537","52.68316831683168","956940","90807","81","59","14","8"
"2","0.5","10","150","1.5","719","46.22246494256923","46.78472903183631","54.999095840867994","2225712","154271","210","8","16","186"
"1","0.5","10","150","1","862","39.854777870913665","40.455852156057496","54.508532423208194","957042.5","90810","81","59","14","8"
"3","0.5","10","150","2","743","47.90192882368922","47.12420460107685","41.05555555555556","2108521","142700","206","21","17","167"
"1","0.5","10","150","1","863","39.88617928724685","40.49987479340913","55.16783216783217","957145","90832","81","59","14","8"
"1","0.5","10","150","1","864","39.87862148310846","40.5428456953974","56.57396449704142","957247.5","90841","81","59","14","8"
"3","0.5","10","150","2","744","47.871411159263275","47.22332354380813","42.150380710659896","2114578","143319","207","22","17","167"
"1","0.5","10","150","1","865","39.867924528301884","40.58516552311313","58.039568345323744","957350","90841","81","59","14","8"
"1","0.5","10","150","1","866","39.85003394078638","40.626934441829015","59.86029411764706","957452.5","90841","81","59","14","8"
"3","0.5","10","150","2","745","47.870068349462","47.3197503671072","43.13018506700702","2114635","143527","207","23","17","167"
"1","0.5","10","150","1","867","39.8278342455043","40.667801873090596","62.27493606138108","957555","90841","81","59","14","8"
"2","0.5","10","150","1.5","720","46.20921561730567","46.85703079035105","56.367837338262476","2237745.5","158862","211","4","16","190"
"1","0.5","10","150","1","868","39.81982920224953","40.70696649471628","64.0353866317169","957657.5","90845","81","59","14","8"
"3","0.5","10","150","2","746","47.849246570714236","47.41562652961331","44.262135922330096","2114692","143531","207","23","17","167"
"1","0.5","10","150","1","869","39.80686784599376","40.745179546251315","65.88755020080322","957760","90847","81","59","14","8"
"3","0.5","10","150","2","747","47.832928146947594","47.51015663240333","45.3984375","2120750","143946","208","23","17","167"
"1","0.5","10","150","1","870","39.805194131978645","40.782591275604744","69.67455621301775","957862.5","92898","81","59","14","8"
"2","0.5","10","150","1.5","721","46.21514896008994","45.572244794311835","40.55263157894737","2237776","159688","211","4","16","191"
"2","0.5","10","150","1.5","722","46.25035043453883","45.668740477399695","41.07681940700809","2237806.5","159688","211","2","16","193"
"3","0.5","10","150","2","748","47.80932516988495","47.604136074400394","46.54490209318028","2120808","144156","208","24","17","167"
"1","0.5","10","150","1","871","39.794975394975395","40.04825552825553","45.72727272727273","957965","93502","81","59","14","8"
"3","0.5","10","150","2","749","47.79185976224058","47.6947503671072","47.70103092783505","2120866","144156","208","24","17","167"
"2","0.5","10","150","1.5","723","46.245252610188494","45.762950736414425","42.11546252532073","2261840","160558","213","2","16","193"
"1","0.5","10","150","1","872","39.785019656528036","40.09960687960688","47.07367387033399","958067.5","93504","81","59","14","8"
"1","0.5","10","150","1","873","39.777490565062294","40.14963144963145","48.29791459781529","958170","93532","81","59","14","8"
"1","0.5","10","150","1","874","39.75278695293146","40.19911547911548","50.078028747433265","958272.5","93550","81","59","14","8"
"2","0.5","10","150","1.5","724","46.24905607607327","45.85697054342306","42.98965517241379","2329881.5","163125","218","4","16","193"
"1","0.5","10","150","1","875","39.73632379479247","40.24697788697789","51.617801047120416","958375","93553","81","59","14","8"
"3","0.5","10","150","2","750","47.78249496981891","47.783773861967695","48.79707112970711","2120924","147336","208","24","17","167"
"1","0.5","10","150","1","876","39.723390005151984","40.29390663390664","53.07446808510638","958477.5","93558","81","59","14","8"
"1","0.5","10","150","1","877","39.70799464965531","40.34009828009828","54.8125","958580","93562","81","59","14","8"
"2","0.5","10","150","1.5","725","46.24819967838915","45.949022346368714","43.99585921325052","2329923","164203","218","9","16","193"
"1","0.5","10","150","1","878","39.706816779765575","40.384914004914","56.073496659242764","958682.5","93563","81","59","14","8"
"1","0.5","10","150","1","879","39.686133634404186","40.42904176904177","58.18402777777778","958785","93566","81","59","14","8"
"2","0.5","10","150","1.5","726","46.25239192681053","46.04101066531234","44.928820655966504","2329964.5","164214","218","9","16","193"
"1","0.5","10","150","1","880","39.67473338802297","40.47149877149877","59.840425531914896","958887.5","94789","81","59","14","8"
"3","0.5","10","150","2","751","47.74332195219924","46.236378678643185","35.896725440806044","2126983","148032","209","24","17","167"
"2","0.5","10","150","1.5","727","46.232196414870614","46.13198324022346","46.11660777385159","2336007","164652","219","9","16","193"
"1","0.5","10","150","1","881","39.66280856294172","40.51307125307125","61.661407766990294","958990","94833","81","59","14","8"
"1","0.5","10","150","1","882","39.65328560470468","40.55356265356265","63.698113207547166","959092.5","94833","81","59","14","8"
"2","0.5","10","150","1.5","728","46.22946017575673","46.22181310309802","47.14427157001415","2336049.5","164879","219","10","16","193"
"1","0.5","10","150","1","883","39.62814301014944","40.592628992628995","67.04441453566622","959195","94853","81","59","14","8"
"3","0.5","10","150","2","752","47.73219658976931","46.353681597919866","36.87290289781393","2127042","148243","209","25","17","167"
"2","0.5","10","150","1.5","729","46.22379327157484","46.31157948197054","48.215053763440864","2342093","165318","220","10","16","193"
"1","0.5","10","150","1","884","39.61355759429154","40.62914004914005","68.92465753424658","959297.5","94856","81","59","14","8"
"1","0.5","10","150","1","885","39.61961941589498","40.66501228501229","71.1853448275862","959400","94856","81","59","14","8"
"1","0.5","10","150","1","886","39.610913344182265","39.96665540703566","47.57223796033994","959502.5","94856","81","59","14","8"
"3","0.5","10","150","2","753","47.729805385230605","46.46992081314266","37.614181438998955","2145103.5","149105","211","25","17","167"
"1","0.5","10","150","1","887","39.60511204837644","40.01775804661487","48.79597701149425","959605","94856","81","59","14","8"
"1","0.5","10","150","1","888","39.604598051157126","40.068136852772284","50.03140333660451","959707.5","94858","81","59","14","8"
"1","0.5","10","150","1","889","39.591551435951985","40.117309269893354","51.70918367346939","959810","94862","81","59","14","8"
"3","0.5","10","150","2","754","47.69650219444075","46.58326438955206","38.697452229299365","2145165","149528","211","27","17","167"
"2","0.5","10","150","1.5","730","46.22379327157484","46.40013966480447","49.215053763440864","2342136.5","169013","220","11","16","193"
"3","0.5","10","150","2","755","47.697801102770214","46.694598747193005","39.61476725521669","2145226.5","149528","211","27","17","167"
"1","0.5","10","150","1","890","39.58605499012608","40.16459972011774","52.8952772073922","959912.5","96702","81","59","14","8"
"2","0.5","10","150","1.5","731","46.23202001250782","46.488699847638394","50.20279206465834","2342180","169679","220","11","16","193"
"3","0.5","10","150","2","756","47.69274188193107","46.80504668478903","40.629629629629626","2151289","149951","212","27","17","167"
"1","0.5","10","150","1","891","39.59574790425209","40.21160063697341","54.4527687296417","960015","96702","81","59","14","8"
"1","0.5","10","150","1","892","39.58489995463938","40.25604400907205","56.35374149659864","960117.5","96703","81","59","14","8"
"1","0.5","10","150","1","893","39.578308397561834","40.29860541427399","57.696100917431195","960220","96725","81","59","14","8"
"2","0.5","10","150","1.5","732","46.230154871866105","46.57510157440325","51.246119733924616","2348224.5","170120","221","11","16","193"
"3","0.5","10","150","2","757","47.66584864362937","46.91514005436709","41.78048780487805","2151351.5","150169","212","28","17","167"
"1","0.5","10","150","1","894","39.56215754285427","40.34068426386141","60","960322.5","96734","81","59","14","8"
"3","0.5","10","150","2","758","47.6634628132043","47.02416971989127","42.77124183006536","2151414","150178","212","28","17","167"
"1","0.5","10","150","1","895","39.563456616650775","40.38073637986778","61.84045226130653","960425","96734","81","59","14","8"
"1","0.5","10","150","1","896","39.560024069802424","40.41914780678473","63.35595390524968","960527.5","96734","81","59","14","8"
"2","0.5","10","150","1.5","733","46.202020901100425","46.66099542915185","52.750575594781274","2384273.5","171696","224","12","16","193"
"3","0.5","10","150","2","759","47.66598279285242","47.132667533388485","43.68543046357616","2151476.5","150182","212","28","17","167"
"1","0.5","10","150","1","897","39.55368959294165","40.456835400279886","64.70322580645161","960630","96734","81","59","14","8"
"1","0.5","10","150","1","898","39.53585737179487","40.49423346040631","66.84105960264901","960732.5","96735","81","59","14","8"
"1","0.5","10","150","1","899","39.52384765527251","40.53066640930367","68.64285714285714","960835","96737","81","59","14","8"
"2","0.5","10","150","1.5","734","46.20522388059702","46.74371508379888","53.83203125","2408325.5","173270","226","15","16","193"
"1","0.5","10","150","1","900","39.5424878998054","40.56647203590214","71.65689149560117","960937.5","98968","81","59","14","8"
"2","0.5","10","150","1.5","735","46.20473959768531","46.82497460639919","55.109223300970875","2408377.5","173731","226","17","16","193"
"3","0.5","10","150","2","760","47.64067036157297","47.23974707481385","44.79898074745187","2157540","153756","213","28","17","167"
"1","0.5","10","150","1","901","39.534736422123586","39.94023261333966","48.9585798816568","961040","99382","81","59","14","8"
"2","0.5","10","150","1.5","736","46.19594083247334","45.204539892315225","38.23880597014925","2414430.5","174183","227","17","16","193"
"1","0.5","10","150","1","902","39.52164599212873","39.988369333016855","50.43245967741935","961142.5","99383","81","59","14","8"
"1","0.5","10","150","1","903","39.509671324150965","40.03546166627107","52.119496855345915","961245","99411","81","59","14","8"
"2","0.5","10","150","1.5","737","46.21311813186813","45.31522271169848","38.98710762331839","2414483.5","174409","227","18","16","193"
"2","0.5","10","150","1.5","738","46.3888203863543","45.42437591776799","38.36082474226804","2420537.5","174864","228","18","16","193"
"1","0.5","10","150","1","904","39.506463159988066","40.08075005934014","53.22712933753943","961347.5","99426","81","59","14","8"
"3","0.5","10","150","2","761","47.59226170925573","47.34410826143482","46.12065921130076","2157603.5","154148","213","29","17","167"
"1","0.5","10","150","1","905","39.502382370458605","40.12589603607881","54.82551799345693","961450","99430","81","59","14","8"
"2","0.5","10","150","1.5","739","46.406352683461115","45.53120411160059","39.16705069124424","2420591.5","175091","228","19","16","193"
"1","0.5","10","150","1","906","39.49502253479273","40.16942796107287","56.74942791762014","961552.5","99432","81","59","14","8"
"3","0.5","10","150","2","762","47.546501734406704","47.44451010518851","47.49604382227633","2163668","154582","214","29","17","167"
"1","0.5","10","150","1","907","39.484831988914735","40.210918585331115","58.31118881118881","961655","99432","81","59","14","8"
"1","0.5","10","150","1","908","39.4748293937296","40.2516496558272","59.88612099644128","961757.5","99433","81","59","14","8"
"1","0.5","10","150","1","909","39.457522473575025","40.291668644671255","61.91208791208791","961860","99435","81","59","14","8"
"3","0.5","10","150","2","763","47.648618712535836","47.5416026474412","47.49809402795426","2175734","155256","215","30","17","167"
"1","0.5","10","150","1","910","39.44527240426372","40.33054830287206","63.72659176029963","961962.5","100387","81","59","14","8"
"2","0.5","10","150","1.5","740","46.40893847101499","45.637420460107684","40.13271783035199","2420645.5","179438","228","19","16","193"
"3","0.5","10","150","2","764","47.64238367559137","47.6346176574873","48.55671447196871","2175800","155479","215","31","17","167"
"1","0.5","10","150","1","911","39.42224084389018","40.368573463090435","66.04498714652956","962065","100936","81","59","14","8"
"1","0.5","10","150","1","912","39.41275002463297","40.405506764775694","67.67796610169492","962167.5","100936","81","59","14","8"
"1","0.5","10","150","1","913","39.41275002463297","40.441917873249466","68.67796610169492","962270","100961","81","59","14","8"
"3","0.5","10","150","2","765","47.64338617463618","47.72526888074696","49.549019607843135","2175866","155483","215","31","17","167"
"1","0.5","10","150","1","914","39.41146653543307","40.47832898172324","70.57718120805369","962372.5","100967","81","59","14","8"
"2","0.5","10","150","1.5","741","46.611424685481126","45.74345325501713","38.956070774862724","2426700.5","179987","229","19","16","193"
"1","0.5","10","150","1","915","39.40151440652965","40.51369570377403","72.62723521320495","962475","100967","81","59","14","8"
"3","0.5","10","150","2","766","47.594722204255866","46.265481159586024","37.13165680473373","2181933","155919","216","31","17","167"
"1","0.5","10","150","1","916","39.38159316373637","39.86688448074679","50.16274694261524","962577.5","100970","81","59","14","8"
"2","0.5","10","150","1.5","742","46.59287946731893","45.843734703866865","40.06273062730627","2426755.5","180215","229","20","16","193"
"1","0.5","10","150","1","917","39.37921044878719","39.91649941656943","51.24929178470255","962680","100970","81","59","14","8"
"3","0.5","10","150","2","767","47.727132281943994","46.3814397621362","36.682702149437056","2182000","156134","216","32","17","167"
"1","0.5","10","150","1","918","39.379014464329494","39.965927654609104","52.5873786407767","962782.5","100978","81","59","14","8"
"1","0.5","10","150","1","919","39.357671024925324","40.01400233372229","54.363545816733065","962885","100982","81","59","14","8"
"2","0.5","10","150","1.5","743","46.597245777084325","45.94322075379344","40.928883343730504","2450813.5","181167","231","20","16","193"
"3","0.5","10","150","2","768","47.74501122874559","46.49316713362685","37.24632352941177","2188068","156576","217","32","17","167"
"1","0.5","10","150","1","920","39.34315068493151","40.06086347724621","55.954314720812185","962987.5","102156","81","59","14","8"
"2","0.5","10","150","1.5","744","46.57848384255809","46.04129955947136","42.032217308907136","2450871.5","181627","231","22","16","193"
"3","0.5","10","150","2","769","47.812444160816845","46.60203556521242","37.17482133040132","2188136","156797","217","33","17","167"
"1","0.5","10","150","1","921","39.32160828570033","40.10683780630105","57.91945606694561","963090","102940","81","59","14","8"
"2","0.5","10","150","1.5","745","46.56318104906937","46.13815467449829","43.135755258126196","2456930.5","182089","232","22","16","193"
"1","0.5","10","150","1","922","39.32009357181149","40.151458576429405","59.980132450331126","963192.5","102940","81","59","14","8"
"1","0.5","10","150","1","923","39.30384858658103","40.19374562427071","62.168577981651374","963295","102971","81","59","14","8"
"2","0.5","10","150","1.5","746","46.55823238817081","46.23415320606951","44.178047223994895","2456989.5","182320","232","23","16","193"
"1","0.5","10","150","1","924","39.30049069620561","40.23444574095683","64.06532066508314","963397.5","102973","81","59","14","8"
"3","0.5","10","150","2","770","47.805472287773455","46.70604379895934","38.18232044198895","2188204","159651","217","33","17","167"
"1","0.5","10","150","1","925","39.297070520904064","40.27374562427071","66.22676579925651","963500","102975","81","59","14","8"
"2","0.5","10","150","1.5","747","46.54012678715943","46.33002936857562","45.27506596306068","2457048.5","182321","232","23","16","193"
"1","0.5","10","150","1","926","39.281796598672415","40.31141190198366","68.3473282442748","963602.5","102975","81","59","14","8"
"1","0.5","10","150","1","927","39.27393745764353","40.34809801633605","70.27900912646675","963705","102975","81","59","14","8"
"2","0.5","10","150","1.5","748","46.4962330149334","46.422785119921684","46.68403247631935","2463108.5","182792","233","23","16","193"
"1","0.5","10","150","1","928","39.24717200038673","40.38389731621937","73.20297699594046","963807.5","102976","81","59","14","8"
"3","0.5","10","150","2","771","47.79026312444388","46.80953742352336","39.01709401709402","2194273","160288","218","33","17","167"
"1","0.5","10","150","1","929","39.23775243984926","40.418389731621936","75.03163686382393","963910","102978","81","59","14","8"
"2","0.5","10","150","1.5","749","46.50446578470217","46.513215859030836","47.60289057123193","2463168.5","183026","233","24","16","193"
"3","0.5","10","150","2","772","47.760883360832594","46.90988621419178","40.1629116117851","2194342","160505","218","34","17","167"
"1","0.5","10","150","1","930","39.232275489534096","40.452322053675616","78.06078147612156","964012.5","104887","81","59","14","8"
"3","0.5","10","150","2","773","47.771667511403955","47.00886271370576","40.94721407624633","2194411","160532","218","34","17","167"
"1","0.5","10","150","1","931","39.22332482296835","39.79181576291403","52.150144369586144","964115","105623","81","59","14","8"
"1","0.5","10","150","1","932","39.21039473051589","39.83948068630149","53.93693693693694","964217.5","105624","81","59","14","8"
"3","0.5","10","150","2","774","47.74981017463933","47.1063525644691","42.07121661721068","2200481","160972","219","34","17","167"
"1","0.5","10","150","1","933","39.21401133198886","39.8853105789522","55.26851851851852","964320","105653","81","59","14","8"
"2","0.5","10","150","1.5","750","46.505289942413285","46.60211698482624","48.62765957446808","2463228.5","186575","233","24","16","193"
