"[all run data]","average_travelling_time","final_average_travelling_time","average_travelling_time_remaining","expenses","number_of_messages","count buses","total_flexbus","total_fixedbus","total_idle","average_travelling_time","final_average_travelling_time","average_travelling_time_remaining","expenses","number_of_messages","count buses","total_flexbus","total_fixedbus","total_idle","average_travelling_time","final_average_travelling_time","average_travelling_time_remaining","expenses","number_of_messages","count buses","total_flexbus","total_fixedbus","total_idle"
,"33.51724137931034","43.54054054054054","51","122653","490","16","6","7","3","32.90625","42.608108108108105","51","122653","472","16","6","7","3","32.5","43.445945945945944","51.108695652173914","122632.5","484","16","6","7","3"
,"33.51724137931034","44.148648648648646","52","122666.5","490","16","6","7","3","32.90625","43.17567567567568","52","122666.5","472","16","6","7","3","33.310344827586206","44.067567567567565","52","122646","484","16","6","7","3"
,"34.3","44.75675675675676","52.88636363636363","122680","490","16","6","7","3","33.63636363636363","43.74324324324324","52.8780487804878","122680","472","16","6","7","3","34.1","44.67567567567568","52.88636363636363","122659.5","484","16","6","7","3"
,"34.3","45.351351351351354","53.88636363636363","122693.5","490","16","6","7","3","33.63636363636363","44.2972972972973","53.8780487804878","122693.5","472","16","6","7","3","34.87096774193548","45.270270270270274","53.76744186046512","122673","484","16","6","7","3"
,"34.3","45.945945945945944","54.88636363636363","122707","496","16","6","7","3","33.63636363636363","44.851351351351354","54.8780487804878","122707","475","16","6","7","3","34.87096774193548","45.851351351351354","54.76744186046512","122686.5","499","16","6","7","3"
,"34.3","46.54054054054054","55.88636363636363","122720.5","500","16","6","7","3","33.63636363636363","45.4054054054054","55.8780487804878","122720.5","477","16","6","7","3","34.87096774193548","46.432432432432435","55.76744186046512","122700","499","16","6","7","3"
,"34.3","47.13513513513514","56.88636363636363","122734","500","16","6","7","3","33.63636363636363","45.95945945945946","56.8780487804878","122734","477","16","6","7","3","35.54545454545455","47.013513513513516","57.24390243902439","122713.5","499","16","6","7","3"
,"35.5625","47.729729729729726","58","122747.5","502","16","6","7","3","34.82857142857143","46.513513513513516","58","122747.5","478","16","6","7","3","36.5","47.567567567567565","59.05263157894737","122727","502","16","6","7","3"
,"36.39393939393939","48.2972972972973","58.8780487804878","122761","503","16","6","7","3","35.611111111111114","47.04054054054054","58.86842105263158","122761","479","16","6","7","3","37.21621621621622","48.08108108108108","59.945945945945944","122740.5","503","16","6","7","3"
,"39.23684210526316","48.851351351351354","60","122774.5","503","16","6","7","3","38.34146341463415","47.554054054054056","60","122774.5","479","16","6","7","3","37.21621621621622","48.58108108108108","60.945945945945944","122754","503","16","6","7","3"
,"39.23684210526316","49.33783783783784","61","122788","503","16","6","7","3","38.34146341463415","48","61","122788","479","16","6","7","3","37.21621621621622","49.08108108108108","61.945945945945944","122767.5","503","16","6","7","3"
,"39.23684210526316","49.82432432432432","62","122801.5","503","16","6","7","3","38.34146341463415","48.445945945945944","62","122801.5","479","16","6","7","3","37.21621621621622","49.58108108108108","62.945945945945944","122781","503","16","6","7","3"
,"39.94871794871795","50.310810810810814","62.857142857142854","122815","503","16","6","7","3","39.023809523809526","48.891891891891895","62.84375","122815","479","16","6","7","3","37.21621621621622","50.08108108108108","63.945945945945944","122794.5","503","16","6","7","3"
,"39.94871794871795","50.78378378378378","63.857142857142854","122828.5","503","16","6","7","3","39.69767441860465","49.32432432432432","63.67741935483871","122828.5","479","16","6","7","3","37.21621621621622","50.58108108108108","64.94594594594595","122808","503","16","6","7","3"
,"41.30952380952381","51.25675675675676","65.3125","122842","509","16","6","7","3","40.95652173913044","49.74324324324324","65.17857142857143","122842","482","16","6","7","3","38.85","51.08108108108108","66.47058823529412","122821.5","523","16","6","7","3"
,"41.30952380952381","51.689189189189186","66.3125","122855.5","513","16","6","7","3","40.95652173913044","50.12162162162162","66.17857142857143","122855.5","484","16","6","7","3","38.85","51.54054054054054","67.47058823529412","122835","523","16","6","7","3"
,"41.30952380952381","52.12162162162162","67.3125","122869","513","16","6","7","3","40.95652173913044","50.5","67.17857142857143","122869","484","16","6","7","3","38.85","52","68.47058823529412","122848.5","523","16","6","7","3"
,"42.02325581395349","52.554054054054056","68.16129032258064","122882.5","515","16","6","7","3","41.61702127659574","50.87837837837838","68","122882.5","486","16","6","7","3","38.85","52.45945945945946","69.47058823529412","122862","527","16","6","7","3"
,"43.06666666666667","52.972972972972975","69.34482758620689","122896","517","16","6","7","3","42.270833333333336","51.24324324324324","68.8076923076923","122896","486","16","6","7","3","38.85","52.91891891891892","70.47058823529412","122875.5","529","16","6","7","3"
